run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,19.61149986603006,19.01426465568177
2,1.0,20.1272016253117,19.467394514568262
3,1.0,19.625795110219517,18.969666727281133
4,1.0,19.630348856096013,19.039809189652892
5,1.0,19.536892510334642,18.97282701364219
6,1.0,19.798545041897885,19.133758386998736
7,1.0,20.088212780099457,19.40007888196956
8,1.0,19.77351725302764,19.12906176694255
9,1.0,19.752650820578605,19.134410427659514
10,1.0,19.596283653312177,19.05249470927385
11,0.0,17.36427754346446,16.75303633528772
12,0.0,16.394085001413355,15.839899645956143
13,0.0,16.36106804358745,15.804212494754376
14,0.0,15.93198330397408,15.359431445022953
15,0.0,16.41263504040707,15.752091619387322
16,0.0,14.820808290758825,14.300495045010877
17,0.0,15.032282555653701,14.489254015713726
18,0.0,14.641492543410257,14.079771596723067
19,0.0,14.818652009793897,14.239458868177314
20,0.0,14.228561887449906,13.654221239899124
21,0.0,13.892757244014382,13.306201960167309
22,0.0,13.813524374710408,13.27905845836589
23,0.0,14.536842348201942,13.974718403064694
24,0.0,13.537152827366791,12.991308298733447
25,0.0,13.687403780338109,13.149041670531885
26,0.0,14.051121697359328,13.49357860303567
27,0.0,13.4118096978969,12.880566520251962
28,0.0,13.778227082840852,13.230489118186195
29,0.0,13.269321683166053,12.727325144089397
30,0.0,13.052296688478396,12.509917777009495
31,0.0,13.40071899743554,12.855353476793708
32,0.0,13.034872169613369,12.503737545386505
33,0.0,12.925719877690153,12.406214285028572
34,0.0,12.519215815208238,11.970867460756129
35,0.0,13.166025665720264,12.636713565006286
36,0.0,12.429004366984461,11.880843453797155
37,0.0,13.700203289259894,13.148432643925483
38,0.0,13.717677115760113,13.14086785620352
39,0.0,13.871160591865273,13.329078222020884
40,0.0,14.454005071585527,13.880581810948868
41,0.0,13.458409400583495,12.906288116148271
42,0.0,14.035335372153023,13.47499976932758
43,0.0,13.607970252213496,13.059655171491253
44,0.0,13.802118719003323,13.264833808461187
45,0.0,13.757812360317772,13.230313596346933
46,0.0,13.413521767286761,12.840598475709278
47,0.0,12.861151275467755,12.295737566704112
48,0.0,13.607063447004528,13.022263100588663
49,0.0,13.096421917520528,12.535513665410893
50,0.0,13.895102890164,13.308860890129965
