run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,19.63983769277561,19.05013642401904
2,1.0,19.923490489159693,19.270230121297384
3,1.0,20.03677800177828,19.414855506787017
4,1.0,19.515498457236173,18.873545181395556
5,1.0,19.603888857240747,18.971199684044716
6,1.0,19.870388595958865,19.247472571677353
7,1.0,19.606036363893985,18.951783016054442
8,1.0,19.479281906864603,18.846111441482293
9,1.0,20.08547205315319,19.47511346721557
10,1.0,19.696098959184198,19.062325732138163
11,0.6065761532401006,18.80802960101995,18.209946916782037
12,0.3679346296795588,18.73948424467993,18.09242187695058
13,0.22318037231484725,17.795896552850316,17.21881487027023
14,0.13537589171743386,17.020837366534295,16.415404947441324
15,0.08211578763940967,16.855857150047207,16.24935433030019
16,0.05,17.621714470372403,17.032290707600108
17,0.05,16.065578935302938,15.481386228073804
18,0.05,15.878204695681037,15.29306107565852
19,0.05,16.556747398532682,16.010961330721475
20,0.05,15.716768415058977,15.12431074636936
21,0.05,16.22967353862139,15.696573507563148
22,0.05,16.316148798138094,15.731112864051564
23,0.05,15.788852046898386,15.228587583212846
24,0.05,15.328296484354336,14.776463865177757
25,0.05,15.704228102514492,15.157980932546518
26,0.05,16.068976323784604,15.482395842339908
27,0.05,16.2343149262921,15.68992157349181
28,0.05,16.24987433811466,15.667247387013166
29,0.05,16.180792339917623,15.642989991182885
30,0.05,15.917234487052937,15.378981693754808
31,0.05,16.441526343058708,15.854047755663924
32,0.05,16.454830965426574,15.894237704639247
33,0.05,16.25461916958176,15.636687244215244
34,0.05,17.061774308781274,16.47013417953063
35,0.05,15.790367650570897,15.219138582960998
36,0.05,16.118509069730738,15.559954363958264
37,0.05,15.725926912925532,15.206344100140653
38,0.05,16.307128294657417,15.757098714783847
39,0.05,16.829788736518445,16.25884419586411
40,0.05,16.140804531710675,15.55811800533574
41,0.05,16.54712118662548,15.957394962558654
42,0.05,17.18268586322394,16.65281373233482
43,0.05,16.266880526067833,15.688170467679114
44,0.05,16.466829894504116,15.900249420181265
45,0.05,16.10542599011617,15.541356172621017
46,0.05,16.09288175915625,15.502373957497461
47,0.05,16.39629524781283,15.833738357908505
48,0.05,16.795486671009137,16.24592975818325
49,0.05,16.274045113784876,15.708798755991316
50,0.05,16.17872479322934,15.627610170869573
