call_to_arrival,assign_to_arrival,demand_met
13.808227800600495,13.287691668372764,1.0
13.80335082625827,13.284588147143424,1.0
13.776778077959195,13.202419922373483,1.0
13.714463108662045,13.200606516563141,1.0
13.698851001798612,13.172939607602544,1.0
13.802442903801479,13.274051586286639,1.0
13.635430878034935,13.124667050282342,1.0
13.751685281292797,13.227777482556176,1.0
13.853136887251173,13.311855496631958,1.0
13.747448943632785,13.22165482141899,1.0
13.793880425649212,13.277420257083412,1.0
13.78313908286174,13.271804777028883,1.0
13.7412901879227,13.224798863815842,1.0
13.86645933446825,13.349551136638016,1.0
13.861812490256149,13.342873446314853,1.0
13.73055457152769,13.190326678894008,1.0
13.671270668980862,13.151088421795329,1.0
13.889216004370082,13.357124371034221,1.0
13.911720039514284,13.34124814914988,1.0
13.784070172617891,13.241957260951551,1.0
13.83366844320244,13.31622550416472,1.0
13.802779461132134,13.244394020182586,1.0
13.66760933723022,13.154974391650216,1.0
13.727301090191196,13.203318506594183,1.0
13.720484998383524,13.18233196908901,1.0
13.721273465179447,13.177623686861523,1.0
13.77353227787282,13.251549394331313,1.0
13.988558658267749,13.445750680505123,1.0
13.777692296716431,13.256528457739119,1.0
13.880457002408916,13.356193891527928,1.0
