run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,19.79380923667292,19.16116391326072
2,1.0,19.462695874918975,18.811850701287632
3,1.0,19.743956235747838,19.062605730760254
4,1.0,19.828423804528768,19.156934541081586
5,1.0,19.90780885728257,19.320351006645634
6,1.0,19.6602418533188,18.91744446270844
7,1.0,19.61842598113856,18.9908529625943
8,1.0,19.96318131072504,19.301405858435746
9,1.0,19.626016266882964,18.991969122294776
10,1.0,19.57761914594832,18.998169463859718
11,0.6065761532401006,18.691741201444003,18.102821387391863
12,0.3679346296795588,17.750876322989882,17.07320048034177
13,0.22318037231484725,16.61550911086777,16.04583063469518
14,0.13537589171743386,16.001813845859036,15.430864243131964
15,0.08211578763940967,15.397818464680421,14.818214822285329
16,0.05,15.340597942824544,14.757900678818283
17,0.05,14.236854473735388,13.715394307716034
18,0.05,14.281565998119744,13.733708443548839
19,0.05,14.315984805183504,13.771580504987888
20,0.05,14.134172666234809,13.587692840145056
21,0.05,14.469550064430546,13.90798875575181
22,0.05,14.258552030475364,13.687436461855267
23,0.05,13.920746387947052,13.366782211196451
24,0.05,13.917566679692271,13.381046275673638
25,0.05,13.877599954046321,13.347424579825521
26,0.05,13.79209126735283,13.23362001279174
27,0.05,14.116299958961918,13.577723604759408
28,0.05,13.932610780815722,13.371858129887778
29,0.05,14.378457758881765,13.83576980227193
30,0.05,14.238546788099903,13.661164549735695
31,0.05,14.464713063248954,13.922779990330257
32,0.05,14.082933591781519,13.539143746528477
33,0.05,14.123179164426777,13.572489106973054
34,0.05,13.848307975978194,13.32956268541243
35,0.05,13.82145169085539,13.286013944131616
36,0.05,13.832434117451363,13.27540298026345
37,0.05,13.92486890533509,13.36895636737821
38,0.05,14.116808491045424,13.567349443487398
39,0.05,14.527446692416023,13.963589231554856
40,0.05,14.560606009592313,13.969432579482689
41,0.05,14.681665801313313,14.16312976051409
42,0.05,14.658146435683477,14.102671579323724
43,0.05,14.550976731583662,13.985318921721742
44,0.05,14.336802580252686,13.795379686861974
45,0.05,14.565307804931956,14.027953903155074
46,0.05,14.886132153833215,14.336654936563555
47,0.05,15.10299171188564,14.540739988430403
48,0.05,15.484609909189597,14.934945266572578
49,0.05,15.690759826033519,15.108300452350953
50,0.05,15.536713696264377,14.96555610406946
