call_to_arrival,assign_to_arrival,demand_met
14.707443045796227,14.150548234656707,1.0
14.560069760687163,14.038214685742247,1.0
14.663513245928637,14.120006250575855,1.0
14.544611230100825,14.024632462841877,1.0
14.45168788521443,13.937579812240418,1.0
14.614178940561048,14.089344847333543,1.0
14.668370604291663,14.1262249615405,1.0
14.601525388108518,14.085846669871973,1.0
14.578655320351169,14.062050811783037,1.0
14.644135499591316,14.121228529845567,1.0
14.657709609132592,14.109321907396039,1.0
14.663715234229551,14.13143732655081,1.0
14.57434797895297,14.036464416863332,1.0
14.645366384942974,14.116590276282777,1.0
14.586764673788897,14.05064910479107,1.0
14.629598455183679,14.107438167468219,1.0
14.553152249708667,14.021627030491125,1.0
14.663998721268518,14.151307647996227,1.0
14.609210586967281,14.070223366236279,1.0
14.527486001461275,14.012602796655996,1.0
14.515848515791102,13.98004373099985,1.0
14.56544650293492,14.035672367573884,1.0
14.477907591709588,13.94518966713839,1.0
14.59603359463541,14.031125077774218,1.0
14.631286797826363,14.091988560113698,1.0
14.583010365669589,14.049495786019758,1.0
14.66010651810222,14.124079314945345,1.0
14.482952457027038,13.943961096659992,1.0
14.636977193768026,14.097553343969295,1.0
14.69761733278661,14.15164413798626,1.0
