run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,20.039715583605318,19.302465356566856
2,1.0,19.630775906379696,19.05040531693938
3,1.0,19.6663468785439,19.069164661415165
4,1.0,19.68457470947937,19.098148979929356
5,1.0,19.3118162639928,18.679886502173712
6,1.0,19.98197326333132,19.306993375291135
7,1.0,19.977456053797518,19.354088133489842
8,1.0,19.6736168134562,19.02270640566818
9,1.0,19.70350067037725,19.06516087624253
10,1.0,19.63403963654301,19.06620799101824
11,0.6065761532401006,19.033705920957942,18.33265712992786
12,0.3679346296795588,17.6543280252984,17.085457196119716
13,0.22318037231484725,16.45917974529315,15.90730074043199
14,0.13537589171743386,17.00745363966563,16.44677963938146
15,0.08211578763940967,15.85331718720748,15.339514557870379
16,0.05,15.493704596146598,14.906947136031283
17,0.05,15.375739166216878,14.837858884119475
18,0.05,15.325911896008733,14.738064578034223
19,0.05,15.301707012495465,14.765083380724532
20,0.05,17.74416016353423,17.195225865832313
21,0.05,16.02074017876856,15.44572091620987
22,0.05,17.083319777667686,16.51774837598057
23,0.05,17.85356262460927,17.254110130582482
24,0.05,17.97419561068467,17.430642666227563
25,0.05,17.45203810789127,16.888913623734517
26,0.05,17.33025232167999,16.74653788865536
27,0.05,17.3036574855193,16.73937342149769
28,0.05,17.20055098172765,16.648903292649564
29,0.05,16.683129727529682,16.15107591647125
30,0.05,15.799302314706962,15.224712530500662
31,0.05,16.148496625040103,15.616440727137773
32,0.05,16.573649958434903,16.041491366966422
33,0.05,16.569856993422786,15.989665457532295
34,0.05,16.406021066774017,15.835244599013791
35,0.05,16.157360881124493,15.583048554534054
36,0.05,16.05379898153007,15.517655667149898
37,0.05,15.946724770586293,15.408268898293242
38,0.05,15.093531787074816,14.55143138660425
39,0.05,14.76990531925152,14.23097798720601
40,0.05,14.768000853172076,14.233447877203954
41,0.05,14.902578337241746,14.352154599522025
42,0.05,14.825077148348676,14.278865770625158
43,0.05,14.684054181039953,14.165846299391893
44,0.05,14.81670271591778,14.288662193347767
45,0.05,14.691389092702414,14.176116199609568
46,0.05,14.787173485185708,14.229524736472456
47,0.05,14.614875045957454,14.098112144054554
48,0.05,14.740794953223004,14.210908992989285
49,0.05,14.872696333583072,14.33532481351709
50,0.05,14.718905297869574,14.182303147524408
