run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,19.684501474671265,19.027579796372237
2,1.0,19.592404945258263,18.98565971984374
3,1.0,19.68085242641394,19.009251580180816
4,1.0,19.495480961555018,18.834184073579003
5,1.0,19.607903489158495,19.038881138789446
6,1.0,19.702447538991194,19.086111997368008
7,1.0,19.78343064065499,19.17173009986895
8,1.0,19.673237063608795,19.031126637447432
9,1.0,19.784657200945126,19.161624762096505
10,1.0,19.59975212350268,18.938881353347785
11,0.0,15.455643537386388,14.927953851333688
12,0.0,14.581565449474583,14.042462351761456
13,0.0,13.734731806823204,13.209277921351612
14,0.0,14.264580746289427,13.727704075094048
15,0.0,14.359629526874013,13.772363886368074
16,0.0,14.305294908683914,13.76305344878819
17,0.0,13.571227395551105,13.036090229740982
18,0.0,14.223196050853502,13.682802092821891
19,0.0,13.436730471459313,12.907577149820348
20,0.0,14.407689258394848,13.841358429925162
21,0.0,13.44736046201914,12.913160986550793
22,0.0,13.885777620068776,13.338110807660852
23,0.0,14.503274164026346,13.961048219746406
24,0.0,13.76198816903318,13.230422601389227
25,0.0,13.951421281456572,13.419727667130266
26,0.0,12.644241731464252,12.114452193885505
27,0.0,13.467933526944462,12.932298351842862
28,0.0,13.923580191635672,13.403841617862339
29,0.0,14.194760224054995,13.681256186606857
30,0.0,14.26355447665105,13.74254360795766
31,0.0,15.45835331331522,14.935444017442826
32,0.0,15.432579008011585,14.90577470740601
33,0.0,17.06529516411364,16.51060059238305
34,0.0,14.574705729830294,14.043282239183641
35,0.0,14.672014476173942,14.14619932100105
36,0.0,14.515058047765525,13.997596030055524
37,0.0,14.569063321714877,14.02640841410698
38,0.0,14.550017851246247,14.017369699106785
39,0.0,14.539829580374409,14.012561967166514
40,0.0,14.511064791678061,13.958359896013588
41,0.0,14.45625726904613,13.93180336489667
42,0.0,14.571613003412075,14.037138673804966
43,0.0,14.662924506050308,14.119894583683216
44,0.0,14.58644817824254,14.057795755231517
45,0.0,14.58257764722266,14.04839478170105
46,0.0,14.522696539707173,14.002360627530265
47,0.0,14.510266359008188,13.983196065205203
48,0.0,14.4954348461957,13.937299462108696
49,0.0,14.024556001199176,13.473202779975948
50,0.0,13.476841458935517,12.893325994491793
