call_to_arrival,assign_to_arrival,demand_met
14.56703377621712,14.043216846386006,1.0
14.588586443437409,14.039293368037645,1.0
14.554602951067361,14.03805948569532,1.0
14.539201432289323,14.004389528417855,1.0
14.550232883988448,14.026241333960838,1.0
14.63448605746318,14.093401721221515,1.0
14.677330919294898,14.148728783977122,1.0
14.514092803936835,13.94437415632271,1.0
14.601045512559999,14.07204128993411,1.0
14.578579487218892,14.057858315056418,1.0
14.627296830270591,14.10404201266559,1.0
14.566194020316672,14.046439355468497,1.0
14.480918487804196,13.960415641701504,1.0
14.566707371158648,14.049218807248282,1.0
14.676100496446132,14.1383114210917,1.0
14.668634665463685,14.15179842795466,1.0
14.518314828447231,13.983266263594215,1.0
14.649937930113758,14.09276485484156,1.0
14.510144483538383,13.977102055595223,1.0
14.475628572097333,13.960290753548488,1.0
14.664756054227016,14.105772270622172,1.0
14.608291625104041,14.053911815237866,1.0
14.582281621532244,14.061723694885243,1.0
14.61702592992408,14.082636949895626,1.0
14.613633330572586,14.068115619924443,1.0
14.502974163983561,13.971460816096418,1.0
14.680767100228792,14.116018222901397,1.0
14.572468503956786,14.055696886177628,1.0
14.571822360555705,14.05375874509359,1.0
14.445317649791116,13.92645339007209,1.0
