call_to_arrival,assign_to_arrival,demand_met
15.892092008055887,15.290764010974328,1.0
15.609372328728135,15.057194421165926,1.0
15.883623489699298,15.323952341782359,1.0
15.856358989104704,15.300712565656498,1.0
15.869226768232775,15.297025015566302,1.0
15.827089382253869,15.212703413638335,0.999
15.821246957683266,15.19320450896473,1.0
15.80480683232061,15.258882782749593,1.0
15.960855434794603,15.383248182501276,1.0
15.895378296788966,15.315363913462468,1.0
15.831580532864127,15.217051596618623,1.0
15.79600201165599,15.193896822496573,1.0
15.813693986974176,15.215407723954296,1.0
15.817303032305409,15.266967684718955,0.999
15.895842143296159,15.297915939457441,1.0
15.678906034835574,15.16096783958367,1.0
15.700705696165032,15.137264395884783,1.0
16.08260936568176,15.489766762565772,1.0
15.791665244716851,15.193951910796075,1.0
15.939967500735348,15.35099482230026,1.0
16.055236117861668,15.453225311637079,1.0
15.653449620818522,15.071083548497898,1.0
15.359866807710612,14.797660643359857,1.0
15.761442933589674,15.198760831636772,1.0
15.92856043546876,15.363659046825079,1.0
15.984473759615227,15.424050780696536,1.0
15.693232304697693,15.12174278835339,1.0
15.94987000493071,15.402671403078804,1.0
15.917180914673212,15.32197613786017,1.0
15.913820267064505,15.31977726764439,1.0
