call_to_arrival,assign_to_arrival,demand_met
15.509527261033265,14.966384504981502,1.0
15.61034629483713,14.988874334105187,1.0
15.072603833943987,14.505825613309659,0.999
15.44791989831572,14.901133215134305,1.0
16.069471927127474,15.457495165894356,1.0
16.027024278504697,15.43769416267159,1.0
15.292699656405803,14.712593003940249,1.0
15.582594315235479,14.988873887830268,1.0
15.168611518966866,14.56789763558706,1.0
15.335169914506375,14.743673165595968,1.0
15.537851382201167,14.993707043921924,1.0
16.004392104422358,15.445047981327383,1.0
15.369199394163882,14.835203416942797,1.0
15.222558669886967,14.692021857790653,1.0
15.27842141524596,14.68068481091101,1.0
15.909921489346846,15.315540594036344,1.0
15.981525852933657,15.413017027102132,1.0
15.792478897554457,15.215697274045242,1.0
15.727363260195945,15.149249488131636,1.0
15.035337804400028,14.460191773962515,1.0
14.989733027093676,14.45528037083651,1.0
15.873958765337177,15.341989768931638,1.0
15.80867282769442,15.259494900750308,1.0
16.016804924012742,15.435001469988004,0.999
15.736243874421028,15.142926227116165,1.0
15.731709151065845,15.179328310026506,1.0
15.402380015019173,14.794943851680966,1.0
15.521588379619372,14.948865614740166,1.0
16.062363681357457,15.395628947622834,1.0
14.94111626028772,14.395272766843515,0.999
