call_to_arrival,assign_to_arrival,demand_met
12.974451498424413,12.457225225299856,1.0
12.809630757694158,12.272687478762373,1.0
12.913486580288364,12.387593832502764,1.0
12.976858598826691,12.457261251152074,1.0
13.14043896618305,12.561781832066545,1.0
12.986089360922227,12.46228633870742,1.0
12.986395944768528,12.461796725841209,1.0
13.130339416125505,12.582049853004994,1.0
13.016065598341052,12.465587268990607,1.0
13.08698410832589,12.576822952195824,1.0
12.988741616036819,12.454312278951065,1.0
12.921021819439586,12.403284844932005,1.0
12.874434664244783,12.349733850683503,1.0
13.011469158885285,12.482924089180061,1.0
13.047508747982455,12.500278020319186,1.0
12.891241070198094,12.369926813159042,1.0
12.871110923858774,12.35377234837585,1.0
13.017125577258714,12.494339777088546,1.0
12.848002519124888,12.34976987429442,1.0
12.978489538207631,12.436964619612292,1.0
12.971812982567352,12.45309645160894,1.0
13.13119045674824,12.59992543925633,1.0
12.947294754369786,12.432036675912915,1.0
13.029512517525054,12.522676661940443,1.0
12.893325012405764,12.370457306528737,1.0
13.068997511841546,12.556813919012733,1.0
13.07177696396482,12.56571623078404,1.0
13.06291634487063,12.535255830503145,1.0
12.86071098545978,12.35144001638642,1.0
13.091847049838002,12.558058017313092,1.0
