call_to_arrival,assign_to_arrival,demand_met
13.243457983643149,12.701546418018943,1.0
13.388200967928347,12.866792763007497,1.0
12.955361968591513,12.436161907002315,1.0
13.092925441861176,12.560720198783159,1.0
13.012386877492105,12.476414054501598,1.0
13.15200212743904,12.594686197665908,1.0
13.473967816557497,12.914408112423603,1.0
12.96463246236391,12.445820725132712,1.0
12.991277471371333,12.482853642734204,1.0
13.275453680564121,12.734570943518946,1.0
13.122681456389568,12.612536370096059,1.0
13.164936853597284,12.64154118474933,1.0
13.180037527709155,12.635907703838246,1.0
13.200695921250636,12.678536538106718,1.0
12.979813135348296,12.447284972360094,1.0
12.893925996918611,12.383632212351804,1.0
13.164897495585388,12.597470362167332,1.0
13.236602620601154,12.70869299619555,1.0
13.109389022326921,12.565913792991369,1.0
13.153441404162896,12.623563737951631,1.0
13.154813945147525,12.605397012272672,1.0
13.163912508680035,12.637115166634276,1.0
13.242153716884115,12.70397331759045,1.0
13.010375464510675,12.486857806053388,1.0
13.128728924396952,12.606607974654809,1.0
12.92051339366266,12.38398434997543,1.0
13.014657528193826,12.477438942153578,1.0
13.480223208523059,12.942840218756997,1.0
13.215355157685678,12.669773632853198,1.0
12.980865529507875,12.455635328494438,1.0
