run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,19.614473385791033,18.973455749545735
2,1.0,19.671258163735157,18.986752823208842
3,1.0,19.642847682838752,19.071280166264973
4,1.0,19.74680773535703,19.100590921721075
5,1.0,19.66805463647693,18.99488868683675
6,1.0,19.792682139148678,19.13661419929143
7,1.0,20.03318598502558,19.365007811722922
8,1.0,19.657807024706482,19.000626524346306
9,1.0,19.81895643906504,19.206198674835978
10,1.0,19.6848066538146,19.02883429727277
11,0.6065761532401006,19.171680303687648,18.554624043393453
12,0.3679346296795588,18.29829585441347,17.662796181956068
13,0.22318037231484725,17.854670377681405,17.252941836591827
14,0.13537589171743386,16.32024409451919,15.778567462080229
15,0.08211578763940967,15.422405284146432,14.890844966495614
16,0.05,15.764966902557562,15.217853696438
17,0.05,15.33409623374856,14.764852505237892
18,0.05,15.841109416061595,15.267230796459689
19,0.05,14.767263060404352,14.234359194575513
20,0.05,14.949105288882542,14.345036279664207
21,0.05,14.266819345525912,13.686563990533449
22,0.05,14.976401832500683,14.421227139692329
23,0.05,14.36508684284112,13.834423420745
24,0.05,14.592970487387028,14.019710796248145
25,0.05,13.86117140427664,13.300599887624523
26,0.05,13.890829254410784,13.367515883928212
27,0.05,14.356726449496348,13.777413473022555
28,0.05,14.531342786950258,13.967857394390304
29,0.05,14.127744773232505,13.517403195792998
30,0.05,13.927050814856237,13.366926373340746
31,0.05,13.938735201345569,13.380437378485691
32,0.05,14.905235952576264,14.322293535271758
33,0.05,14.123812667100887,13.544970500552955
34,0.05,13.981562428836975,13.439250711278618
35,0.05,14.503721366618892,13.914195656127834
36,0.05,13.936010784010408,13.387281893092075
37,0.05,14.222288954816547,13.666913870664494
38,0.05,14.273340983308172,13.73787166984661
39,0.05,13.612530178440984,13.084798676211859
40,0.05,14.626581158797448,14.07454788728868
41,0.05,14.25581347722482,13.677440673740264
42,0.05,13.922080652020542,13.381809013848263
43,0.05,14.311941764919803,13.757304278862488
44,0.05,14.739197205458105,14.18633105289316
45,0.05,14.500490803228386,13.949619488593585
46,0.05,15.247123247651924,14.699179752587325
47,0.05,15.649501602274006,15.090019050081395
48,0.05,16.19674756741517,15.624820234481525
49,0.05,16.80682751248116,16.182974812375207
50,0.05,16.799172676485476,16.219237181072955
