call_to_arrival,assign_to_arrival,demand_met
15.814197401733708,12.950671054582992,1.0
19.31550477490863,15.570303437858128,1.0
21.857142683464694,18.40912144417846,1.0
15.641084908244887,12.908847780406203,1.0
14.548196113665199,11.610137468908539,1.0
12.486275254108875,10.12144324598241,1.0
11.682081510117897,9.769428348552097,1.0
13.183598079059406,10.447029486039431,1.0
13.556858258679052,10.761588857127162,1.0
12.4210888429202,10.232468963008579,1.0
13.134851361668597,10.508443036016292,1.0
12.539221841315342,10.184862439284831,1.0
12.636406886203652,10.284463529054456,1.0
16.15395101590847,13.335546059940205,1.0
12.730245395022868,10.315722021748382,1.0
17.34260722881564,13.593089931363888,1.0
12.810828251538709,10.399345245357356,1.0
12.433709273284414,10.246356734433478,1.0
13.111677892339381,10.36808289203079,1.0
12.410262473583758,10.045782019306374,1.0
13.135008005073317,10.494661940046665,1.0
13.253692992130224,10.535686782697358,1.0
12.91111820473426,10.226882536828837,1.0
13.102781303036679,10.389913799516668,1.0
12.81128274382422,10.309746862311274,1.0
12.474358725994076,10.243534339636346,1.0
12.450615446296398,10.192938582327221,1.0
13.326658390985237,10.649071845217561,1.0
13.107732583115785,10.399404038226136,1.0
13.215714394825616,10.463242830456355,1.0
