run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.11567685770369,24.5216550537649
2,1.0,30.10653710656824,24.92674039834442
3,1.0,30.733752486952785,24.796739273330196
4,1.0,30.130366200748878,25.007544240137772
5,1.0,30.18957428833847,24.73857574047516
6,1.0,29.998494998715145,24.560659610250386
7,1.0,30.67934305556382,24.93156413580104
8,1.0,30.697434534571023,24.915755921958496
9,1.0,29.98230638052761,24.845788533013277
10,1.0,30.358156786265702,24.611267151231495
11,0.0,20.163160920655947,16.718295450177614
12,0.0,20.505133835339066,16.829148192145144
13,0.0,25.852058904021234,20.861438203458277
14,0.0,26.78117825325969,22.00147730441356
15,0.0,26.2140908346787,21.865524571535715
16,0.0,23.506574923828605,19.738797261448003
17,0.0,26.072358356659983,21.65785030773062
18,0.0,25.89107708391602,21.43153825894772
19,0.0,25.87174804794212,21.34109641288696
20,0.0,25.15615184450039,20.798641447806485
21,0.0,27.354637129590287,22.86920526545088
22,0.0,27.16518417837326,21.916762085267564
23,0.0,24.045234285002223,19.82942030340052
24,0.0,20.17372883494461,16.803057204215108
25,0.0,21.589670033234363,17.649051294509086
26,0.0,24.074586594931127,19.85751472619455
27,0.0,24.550354944892664,20.223338464618703
28,0.0,22.687177274024098,18.59534952847152
29,0.0,24.480627620703924,20.34905192968331
30,0.0,25.16370696334695,20.627879755076584
31,0.0,24.482265718726165,20.097203551293713
32,0.0,24.001161841752072,19.83937521054435
33,0.0,24.228604284738754,20.087169311664795
34,0.0,26.41676973290654,21.23191463921269
35,0.0,27.043815425627947,22.02076964777383
36,0.0,26.333755546231988,21.3899924454086
37,0.0,25.794377377193403,20.759717096465216
38,0.0,26.64570038873898,21.720752315167907
39,0.0,29.067591442370862,23.40576596661023
40,0.0,25.00126902523166,20.779159663201835
41,0.0,24.488887269805723,20.494669340274275
42,0.0,24.827227484160296,20.501465311044008
43,0.0,24.311808594100306,20.1911696109556
44,0.0,24.623735273776063,20.54683417497136
45,0.0,24.00600601629352,20.27557256139516
46,0.0,25.342542040331942,20.769580613354268
47,0.0,26.824553276095667,21.87366374175599
48,0.0,25.76644929508823,21.118763397530074
49,0.0,26.2117956347946,21.45147813834825
50,0.0,26.553686283145957,21.821760552195258
