run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.530159648746764,24.897038834169862
2,1.0,29.86595222987024,24.51297146299636
3,1.0,29.886424024627814,24.69484760155919
4,1.0,30.495999754177337,24.65887500340179
5,1.0,30.521192869899078,24.8491662666948
6,1.0,30.306529153245513,24.903524600701253
7,1.0,30.190554261392645,24.590337996108143
8,1.0,30.54069501610453,24.734159781592517
9,1.0,30.35345959194076,24.81318313695728
10,1.0,31.25661141969641,24.82993164509631
11,0.0,15.325279706328576,12.479144153606894
12,0.0,25.648512294958472,21.13868495974358
13,0.0,25.035709808527102,20.99593871152698
14,0.0,23.465522126214005,19.72001790354666
15,0.0,22.836395030548513,18.36064678910839
16,0.0,29.281595609962103,23.9414592996482
17,0.0,21.527595007612273,17.43791393240344
18,0.0,23.43609563239717,19.31774051188365
19,0.0,24.72257944903993,20.398860048053933
20,0.0,24.6671524737776,20.062017777474324
21,0.0,22.960924431645207,18.893950392313254
22,0.0,20.734515051423973,17.257042915187807
23,0.0,24.433147679179353,19.840673594951298
24,0.0,25.212415464781184,20.821928585182956
25,0.0,24.791926481814148,20.330129369553752
26,0.0,22.90343497014057,18.86266738664312
27,0.0,25.004807418351742,20.485528263257407
28,0.0,24.76248072451029,20.24821541105971
29,0.0,25.20793000774486,20.617996196893134
30,0.0,22.534709674215012,18.79125981082226
31,0.0,22.2308529383577,18.426184786833794
32,0.0,22.581563458225865,18.645447959087438
33,0.0,21.563613744141243,17.546517996228243
34,0.0,23.139196533657845,18.931438540399164
35,0.0,24.763439220332597,20.500634014529528
36,0.0,23.61271359923185,19.82929136409301
37,0.0,25.811890343687715,21.212109175853406
38,0.0,24.984231460718966,20.53336079763244
39,0.0,20.598705423315458,16.85620501196043
40,0.0,19.439253922167968,16.040327850165642
41,0.0,23.65028533109923,18.936725239708636
42,0.0,23.519371717205154,19.277317860116284
43,0.0,23.491474354117436,19.22278713629039
44,0.0,17.93666810766057,14.986605665323301
45,0.0,23.158563926851507,18.97474363443517
46,0.0,25.940462858132474,21.364393920121177
47,0.0,23.392820088609987,19.419473753465606
48,0.0,23.350496565158362,19.20668282357462
49,0.0,23.47733677908064,19.577608442671966
50,0.0,25.892078887291945,21.34687311793534
