call_to_arrival,assign_to_arrival,demand_met
14.25097145508237,11.329818850213853,1.0
13.074200774412082,10.924195866861421,1.0
13.975767255564852,11.271701607669884,1.0
13.672837162432433,11.248683974836727,1.0
13.505364706675712,11.019434446905116,1.0
13.775365786953282,11.1945043247023,1.0
13.878569945908175,11.38224924719284,1.0
13.803877553633958,11.290042486583214,1.0
13.325473249725288,11.06618668718445,1.0
13.813119465440197,11.22317710405638,1.0
13.667677791389007,11.237340611931954,1.0
13.646562622281786,11.23369315559776,1.0
13.247393822109409,11.103244947427395,1.0
13.98613183954433,11.29098657450616,1.0
13.876463476399154,11.324828126587676,1.0
14.407088529450816,11.496984031984566,0.999
14.17339091594369,11.53076646020794,1.0
13.64968730809688,11.226705517958898,1.0
13.37891334611202,11.170590174543229,1.0
13.393157215250485,11.120360998267863,1.0
14.144909157659395,11.508605633130607,1.0
12.89906208003224,10.864133354786945,1.0
13.902121148347442,11.155119889672328,1.0
13.90026619096148,11.378848950617003,1.0
13.716162810117597,11.175356943162047,1.0
13.806111619844268,11.202382723274562,1.0
14.050048365390868,11.279751527720006,1.0
13.954563600937638,11.329659237833168,1.0
13.415193598028441,11.143652311414352,1.0
13.780836519167567,11.343591058314988,1.0
