call_to_arrival,assign_to_arrival,demand_met
17.91855976341893,14.788669910108071,1.0
21.118083258745344,17.269873814410584,1.0
20.9787762851835,17.34260753236607,1.0
19.582415583333972,16.130459106777526,1.0
17.13943695407683,14.043158129587892,1.0
20.270594513538082,16.849042263938607,1.0
20.514546902399953,17.17134480718539,1.0
20.373048980166047,16.895240518600215,1.0
20.95628852966672,17.495630518386715,1.0
21.139590585151765,17.534755332998614,1.0
17.419064863264627,13.945537899647181,1.0
13.417227792324521,11.282523654341748,1.0
20.640750569735857,17.434613763048308,1.0
14.652598259751903,11.616374168407209,1.0
21.381056321056143,17.610792397031215,1.0
20.70589400040524,17.31756831604297,1.0
21.021555860977195,17.426177497415036,1.0
20.575014545197355,17.249139947033516,1.0
20.828578148653435,17.231468053921727,1.0
20.82651022205255,17.255405944447272,1.0
20.84901037904919,17.37348508031752,1.0
20.925176579764138,17.168538333490275,1.0
17.077897109930763,13.934094384988002,1.0
21.130252609670546,17.400285990167042,1.0
20.940014008572913,17.463309242481028,1.0
13.688695343465312,11.261244526238414,1.0
21.60733247619682,17.703664500636112,1.0
21.392434699392936,17.43848951069901,1.0
20.730915349150536,17.1936062663487,1.0
17.156951240742835,14.046747543589087,1.0
