run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.69276530354302,25.085683458250422
2,1.0,30.276806763975777,24.76064735982591
3,1.0,30.667594964344648,24.83248046275772
4,1.0,30.883544769699377,24.718029107699298
5,1.0,30.170034968723385,24.990858305481897
6,1.0,30.93351380320372,24.57440810586751
7,1.0,30.412569341195322,24.690947159400974
8,1.0,30.233689315654715,24.758679847151054
9,1.0,30.400132889858888,24.72507411425848
10,1.0,30.719433699463472,25.02989364551997
11,0.6065761532401006,29.469153340378323,23.71109467830495
12,0.3679346296795588,25.26970406743545,20.09382082006817
13,0.22318037231484725,21.577895898897793,17.357162910784297
14,0.13537589171743386,19.260043912358043,16.111084379019022
15,0.08211578763940967,17.047704727521698,14.32530321671028
16,0.05,17.455128947693826,14.378376003749983
17,0.05,17.027768212845515,13.939825918378324
18,0.05,16.920688285810357,13.844362598510187
19,0.05,17.424115514923518,14.33541105067068
20,0.05,16.860303926812012,13.897880688176086
21,0.05,15.655249851096311,12.985929356316898
22,0.05,16.210157352895695,13.506506100343763
23,0.05,16.699672987336353,13.389783145255823
24,0.05,18.16446689488316,14.83196377192706
25,0.05,17.47290891012765,14.594527077866763
26,0.05,17.7483169419607,14.887892147656437
27,0.05,20.117089118302783,16.30506665894029
28,0.05,21.983129799968683,17.88947351835232
29,0.05,21.010751488408335,17.729390079359263
30,0.05,21.204660014651786,17.761296278951512
31,0.05,21.61732589360423,18.017042107333207
32,0.05,22.400173045811595,17.91193158875819
33,0.05,23.750707811676925,19.566134663850576
34,0.05,24.59511117575149,19.69578957697062
35,0.05,24.030430251543414,19.57439810299043
36,0.05,24.027528420062218,19.663779969455053
37,0.05,22.139877083768848,18.275455671163094
38,0.05,23.225095220789015,18.577335794431193
39,0.05,23.15545513510835,19.30223643949835
40,0.05,24.794776816387696,20.591764233580328
41,0.05,25.37733765112758,21.12126622671251
42,0.05,24.658679124420967,20.175922306689458
43,0.05,22.82995514378851,19.017356634441697
44,0.05,23.323036067530914,18.90359139124123
45,0.05,22.786129611248775,18.669500463312307
46,0.05,20.672582240624816,17.027557736038933
47,0.05,22.284889054159486,18.69423893169652
48,0.05,27.041664620885626,22.01391979914346
49,0.05,21.806504035509317,17.893129487521893
50,0.05,22.75029666403362,18.441975179239076
