call_to_arrival,assign_to_arrival,demand_met
13.01745100042991,10.439463352560228,1.0
13.225540624297794,10.659770060649103,1.0
13.19155252853474,10.646005988397313,1.0
13.660655207533887,10.756495473618067,1.0
13.651942617566837,10.752395774755293,1.0
13.464619121677094,10.85908899372514,1.0
12.528079265048497,10.3726154317069,1.0
12.480874233935003,10.355304298219592,1.0
13.155089720233448,10.577712096721472,1.0
13.063925660692005,10.484091189180205,1.0
13.20147625054485,10.503664379673003,1.0
12.592519000497818,10.377621496173415,1.0
13.298246133422293,10.603791786782272,1.0
13.409789857923027,10.598373039070124,1.0
13.014770214723692,10.526653930030854,1.0
13.052831556064671,10.579240214573751,1.0
13.118807026529245,10.596541568248059,1.0
13.152466208360556,10.519021855925619,1.0
13.10909195466615,10.701199952824101,1.0
12.99886482667724,10.490289930187965,1.0
13.411293688622472,10.657747125123718,1.0
13.552750372190756,10.67726037084573,1.0
12.782398933959831,10.4631414188072,1.0
12.98854613472552,10.516642422766163,1.0
13.012268487194156,10.568484263827786,1.0
12.756761346703554,10.471702279213462,1.0
13.232906363301174,10.683547246710754,1.0
13.80203867555317,10.795145830993393,1.0
13.173062212912104,10.687056562299134,1.0
13.20433530766578,10.622791384291421,1.0
