call_to_arrival,assign_to_arrival,demand_met
12.231265222258871,10.150186481285779,1.0
12.520180652202127,10.465515032709769,1.0
13.022131623026269,10.389637135585774,1.0
13.182477670755732,10.332422000113597,1.0
13.035699060865706,10.350020862368863,1.0
12.647925640062459,10.191477828100291,1.0
13.339950042706889,10.536193986741402,1.0
12.467795941540215,10.167570419361969,1.0
12.511736464320808,10.119592545322657,1.0
12.663782476812253,10.345077096629975,1.0
13.251627992827716,10.361041046036812,1.0
12.867769948601158,10.32304769501482,1.0
13.11179581849078,10.584169366976855,1.0
12.546168235443913,10.185858880123982,1.0
13.139146061302837,10.402057768274023,1.0
12.173639007734252,10.079245652474599,1.0
12.884782636464253,10.2491858507364,1.0
12.383341034938695,10.246358646852226,1.0
13.07277578442304,10.436196325065913,1.0
13.396456796900427,10.543854128667311,1.0
13.446035518767117,10.45853431699539,1.0
12.945694677375757,10.329682567667138,1.0
13.044746573629881,10.379716051614695,1.0
12.836003139287406,10.341392547839153,1.0
12.961216235435824,10.435814684023242,1.0
12.441389936117954,10.12759056691735,1.0
12.700190818636354,10.375194512973499,1.0
13.331153325195475,10.55005235934809,1.0
12.873853526418808,10.256383484223266,1.0
12.309366404849724,10.120512979040818,1.0
