run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.48009326001634,24.736076900592074
2,1.0,30.593828191370104,24.830544367923093
3,1.0,30.269739715560736,24.834112886723627
4,1.0,30.209855530752115,24.77932625712055
5,1.0,30.28171652663761,24.814926541222697
6,1.0,30.49137094552446,24.946956484254056
7,1.0,30.53820330362094,24.777950781996893
8,1.0,29.945015490068695,25.028972892551714
9,1.0,30.05972650099151,24.55928824290291
10,1.0,30.361605160663522,24.99455431797278
11,0.6065761532401006,28.219092725043872,23.169942282192043
12,0.3679346296795588,25.264390649206906,20.544518322173484
13,0.22318037231484725,22.783145512615825,18.90408007179493
14,0.13537589171743386,20.775766300987325,17.28377634881559
15,0.08211578763940967,20.72295655804989,16.874772645288317
16,0.05,18.422511863128776,15.440421902555592
17,0.05,19.154527350435043,15.660475295734626
18,0.05,21.10130658183099,17.018807350624375
19,0.05,19.011624263882045,15.502305729171596
20,0.05,18.540070909382276,15.315021314883309
21,0.05,19.10298838171892,15.76124360688755
22,0.05,18.18684189164488,15.037350351483576
23,0.05,18.764861120674215,15.437649087990549
24,0.05,19.06389030007072,15.607530314234458
25,0.05,19.793805282374247,16.18714707503682
26,0.05,18.95273158294715,15.27731803203495
27,0.05,19.933253058353444,16.109129748989677
28,0.05,19.429480783318468,15.854074569669633
29,0.05,19.00671651642151,15.280249741680684
30,0.05,18.28185424409192,15.021103681545624
31,0.05,19.388535097693097,15.519782441317941
32,0.05,17.6248117006426,14.657315510272104
33,0.05,18.114861110058914,14.592961399515229
34,0.05,17.620949049877705,14.602795784655644
35,0.05,18.83640630876397,15.506699862507707
36,0.05,18.276667923986896,14.957491003219964
37,0.05,18.16911653516368,14.92482961762565
38,0.05,19.36251252967002,15.839159911450109
39,0.05,17.98401324720526,14.81551429084547
40,0.05,17.47668802512349,14.407196195747089
41,0.05,18.837102265626967,15.276055935358078
42,0.05,18.85336533230733,15.315680413400024
43,0.05,19.075529317143182,15.468625380782928
44,0.05,18.64942289987579,15.07462091593647
45,0.05,18.635189328822396,15.251622589397954
46,0.05,18.209701080601178,14.907443797930405
47,0.05,18.525522995540175,14.899364244464564
48,0.05,20.350322231385167,16.54202344239845
49,0.05,19.170142118730084,16.051873535920137
50,0.05,19.373517670117735,15.855406166456511
