call_to_arrival,assign_to_arrival,demand_met
13.884057730905903,11.123581610042455,1.0
13.05758284778485,10.562324489898506,1.0
13.049444488210955,10.499318546235699,1.0
13.165948409316371,10.629138128181891,1.0
13.005165235232996,10.635333766026266,0.999
13.561214894484012,10.782477341831878,1.0
13.288393510443884,10.761301051727514,1.0
13.103756923440706,10.663998486399825,1.0
13.454491110722598,10.932645472700466,1.0
12.427155640491694,10.28084443744371,1.0
12.897900649775327,10.510379073144026,1.0
12.760477839559659,10.456343913955141,1.0
13.566897530304832,10.767432806414309,1.0
12.949042640020997,10.58831053515123,1.0
12.74048581108571,10.584926565697547,1.0
12.831049919662242,10.496063762956988,1.0
13.30084636488127,10.657240182612849,1.0
13.574026840310067,10.826908149153105,1.0
13.470875942653773,10.859301514802727,0.999
13.433833305141272,10.712433847923576,1.0
13.456556170656048,10.759023830097862,1.0
13.05354745224876,10.59709536120554,1.0
12.932591116374164,10.561640819428431,1.0
12.864592007257848,10.484780613055273,1.0
13.199716588632992,10.704247494196483,1.0
13.386836871362501,10.699606070237001,1.0
12.879638021117243,10.607542505519902,1.0
12.323558406331236,10.255892205925623,1.0
13.7287308646944,10.944927511512631,1.0
13.205403476130796,10.705511341421278,1.0
