call_to_arrival,assign_to_arrival,demand_met
16.510726389809086,13.679268548884494,1.0
16.87429664865285,13.77557469848768,1.0
17.25541382940723,13.99028558127923,1.0
16.850711726359673,13.735909023539644,1.0
16.448422838275732,13.591132997501106,1.0
16.723850509580288,13.81598123010649,1.0
16.761174273645096,13.680200243303949,1.0
17.447520752524216,13.920524031613374,1.0
16.798886390959144,13.74180475323638,1.0
16.888751215308453,13.808020925370872,1.0
16.545808961143333,13.709017626986666,1.0
16.65015587783947,13.748641899812887,1.0
16.92914246505285,13.847719640135663,1.0
16.680616727568122,13.616927265423405,1.0
16.81458353338631,13.792749324925852,1.0
16.193310802141408,13.516527377328948,1.0
17.028609691596618,13.88039134671782,1.0
16.538194051404144,13.684606140701618,1.0
16.631768476254628,13.786230061494349,1.0
16.41376562344759,13.597905346153409,1.0
17.101444707036908,13.713515171882015,1.0
16.644505288623648,13.799805784685477,1.0
16.76457546188406,13.706308904971976,1.0
16.395407258407868,13.648448752823574,1.0
16.61346071985159,13.78965997316082,1.0
16.645440721838405,13.745445287900727,1.0
17.15280604041781,13.934643427866972,1.0
17.036730145775696,13.842630745010043,1.0
17.163737556400175,13.804697124971987,1.0
16.839760479392996,13.815759670258544,1.0
