run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.48822959864873,24.67605370006481
2,1.0,30.627846908262853,24.655582824724082
3,1.0,30.37511156718187,24.770695584005637
4,1.0,29.701525968406173,24.81903846307733
5,1.0,31.01139986481329,24.902242267474225
6,1.0,30.427058715791407,24.871818687028433
7,1.0,29.939324557619884,24.674853702103395
8,1.0,30.463053952949004,24.78924503735972
9,1.0,30.66124837936876,24.910338253398223
10,1.0,29.60148675156484,24.4143259119448
11,0.0,16.96917532821258,13.887537596685858
12,0.0,20.338477020032443,16.67769445143364
13,0.0,20.345814142830875,16.974293692494303
14,0.0,26.48608028516958,22.144486367784268
15,0.0,24.39017583762438,19.84162531018122
16,0.0,25.04164709266697,20.345664750521006
17,0.0,20.389744833461048,16.89923582124747
18,0.0,19.467215267994483,15.778054276878526
19,0.0,22.0698367376952,17.954053120089437
20,0.0,19.172432122468706,15.57218478740527
21,0.0,18.480458878974567,14.928356927835857
22,0.0,18.499096968109033,15.372290037384467
23,0.0,21.568723724690475,17.432716824634436
24,0.0,19.474906166934076,15.46217195330903
25,0.0,19.15063864346244,15.931743412390002
26,0.0,19.502215686678497,15.83822349631484
27,0.0,18.80722059844787,15.520765683900803
28,0.0,20.435645799254797,16.909157744589844
29,0.0,24.563756287124807,20.008057921297436
30,0.0,21.292369040029943,17.667393118680714
31,0.0,22.089354733208335,18.303837090799476
32,0.0,19.910425002661643,16.219643426237134
33,0.0,22.395288380336154,18.70232220876548
34,0.0,20.405125971459267,16.979620606735345
35,0.0,20.328413892275293,16.40609784939543
36,0.0,20.40612564499027,16.75137712136199
37,0.0,21.087767809098853,17.484123425646814
38,0.0,20.19264731624408,16.636882604661043
39,0.0,20.853273202248214,17.11270282489658
40,0.0,22.590394166790954,19.034425346270563
41,0.0,21.03082568879773,17.384642204919867
42,0.0,22.140287349218553,18.19258991248152
43,0.0,21.863534714942773,17.544642446201955
44,0.0,21.893362011945335,18.00122286355291
45,0.0,20.38284387305895,16.763764500145232
46,0.0,20.239397075001232,16.64969905316092
47,0.0,21.145487627287963,17.68314483267187
48,0.0,21.6569218217854,18.069038160106402
49,0.0,22.43127973557818,18.141565753129303
50,0.0,20.49101942715429,16.744137094494715
