run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.794273226687487,24.934048697724652
2,1.0,30.03580000059054,24.93708751692379
3,1.0,30.410326346046887,24.973398042278237
4,1.0,30.007027237166103,24.926810750797127
5,1.0,30.59256529739182,24.868533699081674
6,1.0,29.69695987413976,24.725222589391848
7,1.0,30.306922006171803,24.659575244490878
8,1.0,30.463556115187775,25.00717765698439
9,1.0,30.37256267100916,24.629706131423344
10,1.0,29.653053494128347,24.60262078272917
11,0.0,19.700725070079226,15.965390957677803
12,0.0,18.198102300967758,15.231548815472724
13,0.0,19.58989450267338,15.63955868460934
14,0.0,19.554416219498112,15.69216965720986
15,0.0,19.730907152433996,16.112156700834056
16,0.0,19.4908650675644,16.064139114950564
17,0.0,19.47221402029463,15.985355138471805
18,0.0,19.25437698661292,16.07611510143663
19,0.0,19.372807867825056,16.027846240099606
20,0.0,20.07108374610127,16.744432884581112
21,0.0,19.276514742129667,15.88701800920564
22,0.0,21.091463744938554,17.13916636091193
23,0.0,20.175284961434578,16.662209584800568
24,0.0,20.926874492810033,16.807548133760733
25,0.0,20.35580560003277,17.16692547330334
26,0.0,20.546807638807916,16.68756974900788
27,0.0,20.912551054439863,17.14166410213151
28,0.0,20.63924134791937,17.033844920029043
29,0.0,21.67152874742622,17.9221320825686
30,0.0,21.216887040493038,17.50411933801519
31,0.0,21.38998976403834,17.397261868794452
32,0.0,22.493176916657436,18.17275944003347
33,0.0,22.58597186354327,18.535539249899248
34,0.0,25.085250303387955,20.523260224453452
35,0.0,24.141243726863102,19.412249294227816
36,0.0,24.456954201373595,19.980570951948092
37,0.0,23.038864849373212,19.053353078604445
38,0.0,23.958642201799076,19.447483828353313
39,0.0,23.89381057481023,19.88797852265939
40,0.0,23.553740130207956,19.57386555801796
41,0.0,25.411119529547825,20.67150109656678
42,0.0,25.137129208402015,20.50114125986851
43,0.0,24.575150113634187,20.399919078507363
44,0.0,25.73353367850616,20.971567417532043
45,0.0,23.643026049391185,19.41323046252308
46,0.0,24.113777658250207,19.704465127374963
47,0.0,24.20825882152733,19.964674548666473
48,0.0,24.216099637717942,20.300890554771094
49,0.0,23.622919377960674,19.277803261446966
50,0.0,24.487250259092765,19.898517661305874
