call_to_arrival,assign_to_arrival,demand_met
13.85984383381019,11.3667172990885,1.0
13.921355418194947,11.323421415633751,1.0
13.437114499241872,11.082658237861898,1.0
14.060297947808248,11.444750711580655,1.0
13.391459411639799,11.266429483348471,1.0
13.614801763357804,11.278176665574557,1.0
13.580742286780177,11.24418762721567,1.0
13.237011858626024,11.10744979379277,1.0
13.335777486888786,11.09069705167717,1.0
13.327728090436219,11.190865011522279,1.0
14.11316389854259,11.59495663854823,1.0
13.973510675178451,11.550248591535901,1.0
13.936188839905842,11.39837718323555,1.0
14.088909410125314,11.48962803044798,1.0
13.616450559315984,11.180552704774522,1.0
13.371600760676712,11.170166860775591,1.0
13.59911454170976,11.188004005641604,1.0
13.541254566991439,11.21089204062754,1.0
13.591370929581755,11.2634511889978,1.0
13.727776611051098,11.111846755197849,1.0
13.706737679350471,11.25969549380763,1.0
13.941283062237195,11.39313727117605,1.0
13.076628421106705,10.978028479018374,1.0
13.76604455827787,11.224403815706138,1.0
13.631501908126356,11.267187260239666,1.0
13.960174673030892,11.312291674965364,1.0
13.339536299905932,11.122407133063103,1.0
13.617787937266181,11.244855921553484,1.0
13.842125643430565,11.405348971192337,1.0
14.129704600835245,11.47787247653391,1.0
