run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.48517274952181,24.630026294342453
2,1.0,30.09096014945179,24.93319702794947
3,1.0,29.91017708445863,24.678326099795783
4,1.0,30.235905526992283,24.958199547716532
5,1.0,30.229554056356772,24.607441842414612
6,1.0,30.23290358210179,24.703490481156642
7,1.0,30.764952117015795,24.73480048548271
8,1.0,30.43344350549408,24.760926892857487
9,1.0,30.434428998594463,24.958230559439336
10,1.0,30.15695761728695,24.750579286416993
11,0.0,16.19093456838584,13.294232082408923
12,0.0,21.585396504089797,17.390730186460548
13,0.0,19.51118482387164,15.841705611906951
14,0.0,22.754499613555126,18.125763703661804
15,0.0,17.305104500588087,14.078614443865634
16,0.0,22.928135117914447,18.689325099586917
17,0.0,20.172276417952585,16.827232446523414
18,0.0,16.631697090945377,13.70714433261155
19,0.0,22.404828589731526,18.316441223071948
20,0.0,18.019061628220946,14.573527847048704
21,0.0,23.557929755812825,19.135240956392366
22,0.0,19.01961860581417,15.279604528035483
23,0.0,17.845228659088377,14.61174136807113
24,0.0,23.94684365495012,19.452417518319606
25,0.0,16.672160331065953,13.906773756360641
26,0.0,18.401311611999166,15.143557303450283
27,0.0,19.87269859118606,16.08401359012116
28,0.0,21.361453480051054,17.57646250056971
29,0.0,20.000993870434375,16.005536892969637
30,0.0,23.778576368453486,19.536193960632627
31,0.0,22.759586551051665,18.73909872532493
32,0.0,23.76975973782447,19.16307590016474
33,0.0,18.90398254349929,15.60796834820616
34,0.0,17.147635789065973,14.10766952973571
35,0.0,20.380551214752764,16.562690024853108
36,0.0,22.11191259209955,18.00270045387611
37,0.0,25.02737631600394,20.506241568841638
38,0.0,23.64723566625691,19.470250317924858
39,0.0,19.18035433837906,15.889021482274103
40,0.0,17.879350336435547,14.758139479225312
41,0.0,19.439144959264706,16.040283618879577
42,0.0,18.920193728974887,15.588496881316072
43,0.0,20.500320879173536,16.873038250068237
44,0.0,17.361745487253714,14.087234970830512
45,0.0,18.773410229517868,15.317127645679482
46,0.0,20.755816183377163,16.872271408495326
47,0.0,20.459195009261617,16.58647988880859
48,0.0,21.708391576641564,17.30870920330495
49,0.0,22.32746979699051,18.454611655651213
50,0.0,24.63729074516261,20.548861906626353
