call_to_arrival,assign_to_arrival,demand_met
12.627004658874835,10.141338346991764,1.0
12.992920370931548,10.312979781333441,1.0
12.284181662135875,10.137669774715466,1.0
13.09788063114658,10.434619879937223,1.0
12.786778556128045,10.230178133113453,1.0
12.744234988778551,10.23934603723266,1.0
12.719217334177998,10.223119954167737,1.0
13.070481057062567,10.349628984170565,1.0
12.865771046465523,10.338992991301721,1.0
13.141414916173707,10.42661425094758,1.0
12.821400570356612,10.277639426099267,1.0
13.403794814797049,10.53074493922307,1.0
12.984447290534764,10.416492691224223,1.0
13.039022040695663,10.419098705120298,1.0
13.050714043227828,10.52551117869526,1.0
12.578340166682633,10.24330579946819,1.0
13.093500408601493,10.43928414336553,1.0
12.634039103536992,10.266017590730938,1.0
12.55152605494501,10.077258639914366,1.0
13.328861888346292,10.50872175659636,1.0
13.138382164942183,10.349788861037618,1.0
12.339980309345993,10.137081898404032,1.0
12.545711338457565,10.349514404282669,1.0
13.82816286762883,10.733704539072939,1.0
12.400008556633873,10.071084199957689,1.0
12.703788417079483,10.360237522587488,1.0
12.596794958982219,10.380952771979388,1.0
12.707721191013858,10.287388852065398,1.0
13.032385043389636,10.419215694556373,1.0
12.94034335616897,10.458201118181382,1.0
