run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.554899032637774,24.862353152883156
2,1.0,30.265822862808754,24.764689883568547
3,1.0,30.30720463255682,24.77374639720511
4,1.0,31.069007172678454,24.86819303497717
5,1.0,30.76581473375817,24.56339722190855
6,1.0,30.100222185446807,24.824603350685287
7,1.0,29.944987684928638,24.90345110931601
8,1.0,30.604118005983707,24.885818510245702
9,1.0,31.19632261971285,24.983128360657197
10,1.0,30.619978580866626,24.742813140676
11,0.6065761532401006,28.336464343588915,23.21450155999974
12,0.3679346296795588,24.97341712323835,20.235499131681713
13,0.22318037231484725,22.250375363735266,18.42507072742704
14,0.13537589171743386,23.510134031839186,18.915264478352487
15,0.08211578763940967,21.99184136507279,18.100746365131435
16,0.05,22.302773152245685,18.366174261980127
17,0.05,19.766604888426492,16.44567801755919
18,0.05,22.475858591942664,18.222196555514792
19,0.05,19.759053000580224,16.482634518419715
20,0.05,19.150827357227833,15.936575460956623
21,0.05,21.48152879398379,17.898342743666014
22,0.05,20.689356494212078,17.222834407874686
23,0.05,23.076581363178935,18.980967265941658
24,0.05,21.57696679934541,17.651047765987833
25,0.05,23.34449555794921,19.180505933968817
26,0.05,23.9143673682382,19.537139467838728
27,0.05,22.31610633497144,18.08984913256769
28,0.05,18.85217921612744,15.459291860244337
29,0.05,21.875875012155902,18.09346972487413
30,0.05,24.671150982391694,20.346577930414558
31,0.05,21.622659296841544,17.81328285820151
32,0.05,23.021233016596014,18.735710699419208
33,0.05,21.849046543731568,17.8292089219186
34,0.05,20.277163283092502,16.88397175199699
35,0.05,22.474100226019548,18.17699095860727
36,0.05,23.76120712186407,19.548902078380742
37,0.05,20.575985139470465,16.783019766890682
38,0.05,20.254804218325184,16.62152591202415
39,0.05,22.656677238986394,18.898075395304534
40,0.05,24.313401268263267,19.92617025511699
41,0.05,24.64029853196332,20.433916748704007
42,0.05,20.93602988228282,17.089395550368053
43,0.05,21.169105712062883,17.450619159348907
44,0.05,21.448867200130945,17.52724266411806
45,0.05,21.286424558296247,17.27292536765995
46,0.05,21.75235666757776,18.032306607578395
47,0.05,21.132120663325104,16.707220991338264
48,0.05,21.016366971530402,17.443409098982148
49,0.05,20.081996254926622,16.408294943390583
50,0.05,17.49907870419845,14.787676039244776
