run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,30.70434725076961,24.70856642057406
2,1.0,30.246103314098,24.57892949191223
3,1.0,30.72479296961114,24.757315047692334
4,1.0,31.209298538879963,24.896850661706846
5,1.0,30.176189211945953,24.614359782308018
6,1.0,30.703379879821878,24.783985216592676
7,1.0,30.530407495673153,24.98734983583162
8,1.0,30.01808514748482,24.7195610182887
9,1.0,30.85888171539984,25.092199186622903
10,1.0,29.888257031588022,24.761233918080457
11,0.6065761532401006,28.230875228168916,23.126502429039277
12,0.3679346296795588,24.448456320527896,19.987469055353206
13,0.22318037231484725,22.278931074503056,18.12038710693104
14,0.13537589171743386,20.388454680793885,16.841464198490137
15,0.08211578763940967,20.2155774973992,16.546513461653223
16,0.05,15.844206243814284,13.30199867545175
17,0.05,17.56296878811544,14.756908767738446
18,0.05,16.51298346936284,13.67623985385777
19,0.05,15.466368491632066,12.614508826934708
20,0.05,15.167328625790228,12.40350742698372
21,0.05,16.986526938625705,13.90767341877221
22,0.05,16.641801698355607,13.736320747151197
23,0.05,15.229350588855946,12.716807168807376
24,0.05,16.57308868423754,13.306404448016133
25,0.05,16.647568072104818,13.422900313591608
26,0.05,16.778925996757213,13.677544573826387
27,0.05,16.643916737166652,13.374549698205827
28,0.05,16.236930724007806,13.150149209191964
29,0.05,16.17596227818983,13.183883480663583
30,0.05,15.256386506397925,12.605765904833092
31,0.05,15.77345562117179,12.68565841334243
32,0.05,17.775026285812487,14.235397107770766
33,0.05,16.171170202461962,13.501604588346716
34,0.05,16.441849522140043,12.94370745498855
35,0.05,15.60833785861694,12.728600239810424
36,0.05,16.067534460084552,12.720246534498695
37,0.05,16.859053055123695,13.684687423444732
38,0.05,16.48713837047522,13.404039224557637
39,0.05,18.07499889960865,14.266752463280884
40,0.05,20.32596666236744,16.76348917874821
41,0.05,17.117016201130685,14.2836043299489
42,0.05,14.621877146258132,11.962080812147844
43,0.05,14.618503746089653,12.148449334160215
44,0.05,15.213861017057958,12.597076790328929
45,0.05,17.03980356677104,13.934405160071567
46,0.05,14.927294969366175,12.056292584632038
47,0.05,14.30747704277132,11.593832603006824
48,0.05,14.384129746770585,11.306003716684083
49,0.05,13.605777184553986,11.145237151835104
50,0.05,14.24713298938477,11.361424259482185
