call_to_arrival,assign_to_arrival,demand_met
18.272177347484515,15.184919011635502,1.0
18.627919360113367,15.117779017673392,1.0
17.967840066741527,14.889156051940454,1.0
18.278157197530767,15.04238603436699,1.0
18.111238645954593,14.929453803423833,1.0
18.739450198035627,15.051328971304555,1.0
18.61288294741596,15.089594489662241,1.0
18.200699372268282,15.101916969597829,1.0
18.189308337687034,14.959828624008752,1.0
18.647260828867118,15.169860664251983,1.0
18.308461739680354,15.134339642186218,1.0
18.346671762206736,14.95032870505472,1.0
18.161208832475694,14.974485285914783,1.0
18.53127049435866,15.072495687086333,1.0
18.905989329936286,15.18841783342845,1.0
17.553346516344153,14.774160204486101,1.0
19.054515859115483,15.292915373208322,1.0
17.98715016895204,14.939600948054972,1.0
17.503476296022196,14.696230025558762,1.0
18.226509543212927,15.186685993263595,1.0
18.403345616723954,15.25190343582505,1.0
18.5363656364787,15.212373061436939,1.0
17.80893630942286,15.039743994481489,1.0
18.051563898005128,14.969672346310341,1.0
18.060778251573204,15.021724918467426,1.0
17.825233594999744,14.916166384965448,1.0
18.013216816961865,14.839139709475228,1.0
18.199399714259417,15.03386538531555,1.0
18.38655488912285,15.032296770523587,1.0
17.893536247269353,14.888537658266012,1.0
