run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,19.302008856136315,18.77980803053611
2,1.0,19.056661158044623,18.54505989126162
3,1.0,18.959915358154667,18.450229149865226
4,1.0,19.14621898571926,18.63515280102999
5,1.0,18.961616606771905,18.448474159965244
6,1.0,19.312675563912737,18.81203472601122
7,1.0,18.88733634500792,18.38557540290171
8,1.0,18.621066559729904,18.11963400554754
9,1.0,18.92841211755361,18.422586827849216
10,1.0,19.073201904966666,18.559929569015257
11,0.0,13.896123575817494,13.387837198927315
12,0.0,13.50640283828046,13.005854035577478
13,0.0,13.151998033842112,12.654669891755159
14,0.0,12.397306408085672,11.900581944252437
15,0.0,12.67253104513873,12.167453004345257
16,0.0,12.775337648813148,12.281953863942197
17,0.0,12.066621066945217,11.572263076327454
18,0.0,12.206316725092378,11.712602310169995
19,0.0,11.911268672341649,11.415420103977583
20,0.0,12.21855572071848,11.723597207983714
21,0.0,12.26432900107298,11.756435262133389
22,0.0,12.011324802319612,11.51110604340118
23,0.0,12.758488100377244,12.25001911281941
24,0.0,12.804849359380775,12.31032657976144
25,0.0,12.012128215856535,11.510590266030324
26,0.0,11.932462801151418,11.426933299471537
27,0.0,12.641371238094623,12.143405937708023
28,0.0,12.490339594919776,11.983141714368019
29,0.0,11.901978470214267,11.404511090190892
30,0.0,12.239383507920278,11.744831550023044
31,0.0,12.111016335922594,11.604801669669122
32,0.0,12.212787579564367,11.708080441198295
33,0.0,12.339030593625285,11.832544984421903
34,0.0,11.790133919857777,11.288155043251724
35,0.0,11.679675285107386,11.178896492800861
36,0.0,12.269359888264319,11.770297404191789
37,0.0,11.889977085965032,11.38960746320328
38,0.0,11.375438681597917,10.879391141225902
39,0.0,11.424962879764779,10.915226733905167
40,0.0,11.646628099443353,11.14237968081594
41,0.0,11.902412831513516,11.404238385680992
42,0.0,11.805392986019427,11.30081513959146
43,0.0,12.073159747282935,11.565314097731836
44,0.0,12.539960260056427,12.038055199181606
45,0.0,11.709654222303547,11.206809211687261
46,0.0,12.175351974432735,11.669136385143096
47,0.0,12.181647770553912,11.684512708604458
48,0.0,12.655523903174211,12.155687401520732
49,0.0,12.392500091422628,11.886240934070113
50,0.0,12.581972044793693,12.084979092718823
