call_to_arrival,assign_to_arrival,demand_met
12.574609953374893,12.076476568044193,1.0
12.619832563012366,12.120961257391764,1.0
12.61843878737172,12.110587432782287,1.0
12.552397834905312,12.060657727380342,1.0
12.539817090001002,12.02958874961007,1.0
12.678144382202703,12.176391196542893,1.0
12.857639395078715,12.363253158883822,1.0
12.580532300742728,12.077844874035062,1.0
12.68692271973038,12.194012844780673,1.0
12.886070517423224,12.376482320397809,1.0
12.787278924505689,12.283957534311478,1.0
12.858492719168952,12.356293090338886,1.0
12.827068475733702,12.322328878328843,1.0
12.722633567514137,12.219737837064581,1.0
12.750106783869153,12.256626443538329,1.0
12.501195847527315,12.000508448003385,1.0
12.632845948538325,12.128047390639988,1.0
12.51527750295726,12.008409775456323,1.0
12.713242635469586,12.211421713613017,1.0
12.811865157670635,12.317408797692071,1.0
12.635669550683513,12.131301463405181,1.0
12.630313256394508,12.125121033888682,1.0
12.654655275341632,12.155630902545642,1.0
12.357564747049988,11.853205098537499,1.0
12.901890979509094,12.400965065380252,1.0
12.703229472087969,12.19553631046041,1.0
12.613544726920393,12.11374329418241,1.0
12.428444427735725,11.92679152214985,1.0
12.625549617296397,12.123528265349316,1.0
12.452998391720115,11.950523799062307,1.0
