call_to_arrival,assign_to_arrival,demand_met
13.927658788005367,13.42239909627231,1.0
12.822450896848748,12.314879270842054,1.0
11.87095238121835,11.372993625142163,1.0
13.918994221666106,13.413464258511254,1.0
12.168993294327281,11.67137644642607,1.0
13.873111429362988,13.377683201036538,1.0
13.8951837002668,13.398825118919989,1.0
14.20741344513022,13.716058422367622,1.0
14.054446977846204,13.55080158310508,1.0
13.881858724252716,13.379023148090095,1.0
12.78642256216176,12.282751138725336,1.0
13.893235638311838,13.393334497391951,1.0
12.01053876164385,11.49892302509888,1.0
13.998307449368971,13.48948286359812,1.0
11.99148780339565,11.490754223139085,1.0
11.897093625195998,11.394619249998394,1.0
14.057739797245546,13.556353080084717,1.0
11.980293585535632,11.477192106389644,1.0
11.800324280676286,11.296110067246133,1.0
12.68987279934575,12.19326660683759,1.0
12.115093935249694,11.614693810494785,1.0
14.143133164849353,13.63667556321316,1.0
13.825521271989473,13.317913794666811,1.0
13.926221155465315,13.418288833397833,1.0
12.213076032275083,11.715669343960238,1.0
14.097465836748409,13.591426495873106,1.0
11.86635132502474,11.361923190530575,1.0
13.062283337553849,12.556411881573633,1.0
14.065061415951554,13.561952779900711,1.0
12.037161277091686,11.533324610128561,1.0
