call_to_arrival,assign_to_arrival,demand_met
12.201266158429183,11.702027811402184,1.0
12.21898976447965,11.711819063787631,1.0
12.150097978943634,11.64979737563986,1.0
12.134232865915898,11.635280159324699,1.0
12.168280746682042,11.666333858855788,1.0
12.198244069267357,11.69940848348812,1.0
12.062267860621109,11.549133964016116,1.0
12.135465489728716,11.63342214025385,1.0
12.097319965436599,11.602486471730751,1.0
12.34287150320919,11.8389830121528,1.0
11.92374868393358,11.42542344866795,1.0
12.166351492898286,11.667305865863245,1.0
12.212955135833983,11.70711062057108,1.0
12.23581204441223,11.733792962462966,1.0
12.298255080407131,11.797748505878532,1.0
12.069408909057493,11.560347409897984,1.0
12.362137769942056,11.872427510959778,1.0
12.095440740363435,11.597933101357137,1.0
12.211777943354353,11.714633678738801,1.0
12.159008934154997,11.657538325098603,1.0
12.15779037264814,11.65469289179002,1.0
12.310423500795382,11.80779776075408,1.0
12.18160215847034,11.683304021364041,1.0
12.000346889330899,11.498371228116088,1.0
12.119617867041004,11.622524048077311,1.0
12.154254873322559,11.655955114202143,1.0
12.20565274856136,11.710244648009212,1.0
12.08971400634239,11.588385715731544,1.0
12.146778486431003,11.646338380553397,1.0
12.181014126116969,11.679369078739455,1.0
