run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,18.9558030492649,18.45144346448768
2,1.0,19.001835586820043,18.493467275939924
3,1.0,19.203394944958116,18.67002585815735
4,1.0,19.03031818942497,18.530981484941265
5,1.0,19.020735290915777,18.520274842820626
6,1.0,18.919579421744718,18.416187976311697
7,1.0,18.86699846788331,18.369392803336286
8,1.0,19.228943789827575,18.727127814481868
9,1.0,18.85416384507907,18.35319086948026
10,1.0,19.02665877316851,18.51852261197419
11,0.0,15.348152181205657,14.849182070118355
12,0.0,12.885635330248,12.38771634785322
13,0.0,11.57850093571034,11.081074901066712
14,0.0,12.818462514740403,12.317227705665996
15,0.0,11.719223135706669,11.217844571947298
16,0.0,12.157396495020162,11.658217740970313
17,0.0,12.10302802006874,11.601135959763353
18,0.0,13.664302932575692,13.16281042427084
19,0.0,17.181229580190774,16.680498510093944
20,0.0,17.47435767106201,16.970032364990463
21,0.0,19.171225543628736,18.61356833282305
22,0.0,21.20359597999968,20.690983943765964
23,0.0,21.140332776980834,20.63567226997597
24,0.0,21.137783944060025,20.627851628085686
25,0.0,21.11655278498477,20.60800747332343
26,0.0,21.62817487564601,21.106120146359135
27,0.0,21.008003451383622,20.501363850025317
28,0.0,20.88413991928241,20.365865570777398
29,0.0,21.47199276233503,20.967912615361648
30,0.0,22.92564251175071,22.406346254784367
31,0.0,21.211230621198396,20.706353069137386
32,0.0,21.853905615205107,21.349129628212896
33,0.0,21.071519617994163,20.542171814098626
34,0.0,21.5202851492531,21.008913705441923
35,0.0,21.234407761405265,20.719006641909033
36,0.0,21.35825201543168,20.847393728088573
37,0.0,21.42501850104969,20.917923458732194
38,0.0,21.48037201149831,20.972279307548433
39,0.0,22.118955684286846,21.59678350022054
40,0.0,22.28409282334983,21.768537317536374
41,0.0,21.99782890467647,21.495014716342435
42,0.0,22.418705560100662,21.90259325839674
43,0.0,22.60584700046425,22.086494174485285
44,0.0,22.87793352009738,22.37621537728586
45,0.0,22.732504826808828,22.211430616581644
46,0.0,23.050080638983268,22.552267748656647
47,0.0,22.57670594055,22.072918493463185
48,0.0,21.8539301303158,21.33661773032418
49,0.0,20.79009804104849,20.266535939367696
50,0.0,20.534027483100335,20.019464014056307
