call_to_arrival,assign_to_arrival,demand_met
11.214078302881655,10.706398763570864,1.0
11.232673844276185,10.729574029726448,1.0
11.229110273326755,10.731782183321323,1.0
11.20820626216059,10.70372995382222,0.999
10.745300553686377,10.252971896125443,1.0
11.060324230004644,10.566690264293104,1.0
10.827162638117754,10.320175105733442,1.0
10.992075183141317,10.496581152686074,1.0
11.300619623214192,10.795738438304369,1.0
10.808678650732322,10.315211172075555,1.0
10.78073708815162,10.276498479715471,0.999
10.954296515458683,10.458790074857891,1.0
10.752819412279633,10.253040458190773,1.0
10.569309170263537,10.070868723773078,1.0
10.61745704722833,10.114712913281078,1.0
11.01534809282016,10.515200822440525,1.0
11.164635569092031,10.658319555633765,1.0
10.98097573231058,10.477493737658314,1.0
11.249740082584736,10.752928173921593,1.0
11.2168391081699,10.720817779876537,1.0
11.200810805406832,10.691951802038892,1.0
11.085290709017228,10.584587880914434,1.0
10.787130998505283,10.278471515980657,0.999
11.40437279426586,10.898399832638962,1.0
10.832088585555743,10.327883771648711,1.0
10.57540593888818,10.069017827145336,1.0
11.00103619282995,10.50171236180635,1.0
11.064621861741228,10.558653064071065,1.0
11.178187742951634,10.675532658225746,1.0
11.048744166162937,10.54805513753173,1.0
