run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,18.8944790403208,18.399644822803257
2,1.0,18.984705885716135,18.473458012331864
3,1.0,19.089870767671822,18.582839387588756
4,1.0,19.27078236558143,18.746831266707687
5,1.0,19.12457982876808,18.625500624760097
6,1.0,18.937700986261728,18.43568202955108
7,1.0,19.019189040815483,18.51132189908105
8,1.0,18.908219384956816,18.399847970975177
9,1.0,18.99757244056696,18.49203847241099
10,1.0,19.19042284833442,18.687261624734777
11,0.0,15.468988753420952,14.958213394487185
12,0.0,15.287419519868918,14.778994933494111
13,0.0,14.332134297923405,13.82821126900406
14,0.0,16.171933365917788,15.668918358422566
15,0.0,13.763281135796792,13.262593154411645
16,0.0,14.40557762646767,13.897219844341084
17,0.0,13.402961388600108,12.89934760350515
18,0.0,12.866685404507955,12.358666622904549
19,0.0,13.101831322895523,12.59572158449462
20,0.0,12.392312028752979,11.894399097160555
21,0.0,12.673454531929215,12.171032898992282
22,0.0,13.74023358286081,13.242565643163607
23,0.0,14.183654159261819,13.689458829567585
24,0.0,13.9866347638003,13.48538329485255
25,0.0,12.19350821707746,11.696039825530537
26,0.0,12.69356215164137,12.184753080908184
27,0.0,12.800302796207408,12.297580931122164
28,0.0,12.568405194583779,12.06702859500001
29,0.0,12.651231203708951,12.153698026393757
30,0.0,13.033115795333835,12.531763586376698
31,0.0,12.526803213737148,12.03013632344843
32,0.0,12.576621165697858,12.08151696975482
33,0.0,13.53414443028294,13.027221561510093
34,0.0,13.233951630791731,12.735293500125767
35,0.0,13.113313785212389,12.60727177119467
36,0.0,13.433541093914126,12.933843603596722
37,0.0,13.349751991730692,12.851371497366307
38,0.0,13.314730274961713,12.81973961648041
39,0.0,13.45434230553344,12.954571736297595
40,0.0,13.303700818786664,12.806834415348423
41,0.0,13.27498883920738,12.775990760356544
42,0.0,13.0269472945533,12.533571383752331
43,0.0,12.931915200068037,12.433283326511258
44,0.0,14.317920118171267,13.81803531935645
45,0.0,14.31068684434677,13.80893581642134
46,0.0,14.300372455124847,13.802914456524292
47,0.0,14.227680594657205,13.725060204937304
48,0.0,14.026401309560908,13.526836118814064
49,0.0,14.015375343441848,13.506418066343068
50,0.0,14.037270841014863,13.54270314401691
