run,exploration ,mean_call_to_arrival,mean_assignment_to_arrival
1,1.0,18.952176375110227,18.432444191699943
2,1.0,18.928038816229638,18.4233369127828
3,1.0,19.075418667907666,18.568739006257296
4,1.0,18.867003043632845,18.358272036327776
5,1.0,19.130244499157605,18.63324763694878
6,1.0,19.187542074342723,18.685133017794442
7,1.0,18.8160246868042,18.297961907066355
8,1.0,18.945627088012767,18.446030976261138
9,1.0,19.197856956332906,18.69496133305079
10,1.0,19.21675723202936,18.714795360372314
11,0.0,15.198918385617679,14.69119896940002
12,0.0,13.802098034968202,13.29341920989299
13,0.0,15.664919054358737,15.155332246336352
14,0.0,14.278268744002418,13.770785056899587
15,0.0,15.503746876644929,15.003029007104377
16,0.0,16.375793187005062,15.866035427029015
17,0.0,14.777039306006097,14.280685208605833
18,0.0,12.287300220077404,11.790382547465816
19,0.0,12.0038445827129,11.504606433423143
20,0.0,13.344642736772839,12.839976491652795
21,0.0,13.40445472727661,12.890075762251568
22,0.0,14.34391987017112,13.845932427197646
23,0.0,13.606923524870654,13.111759872928351
24,0.0,13.79840892495361,13.300233777776786
25,0.0,13.622309181012783,13.124362883088239
26,0.0,13.592324482354565,13.088534114690079
27,0.0,14.82497605746575,14.321828909386165
28,0.0,12.97532007214538,12.472743600438804
29,0.0,15.790129073726055,15.28363826813371
30,0.0,13.278437174959873,12.76433174163806
31,0.0,11.962015429878608,11.45846387849438
32,0.0,14.37311182699319,13.868889767385895
33,0.0,13.819558380674884,13.31681510896739
34,0.0,14.304253041846378,13.794521368009745
35,0.0,14.400253643791409,13.895055687588714
36,0.0,14.46260394377606,13.951047592140103
37,0.0,14.069698468459467,13.567934186782603
38,0.0,13.81366052865776,13.320115292813561
39,0.0,15.410733115458369,14.908309307317365
40,0.0,15.356595435497175,14.851592908463516
41,0.0,14.579485596276644,14.077045593167757
42,0.0,15.062709649830316,14.56002472279942
43,0.0,14.92814894181286,14.424351228071849
44,0.0,14.614807949921886,14.112727022114676
45,0.0,16.02532185341716,15.520338273685649
46,0.0,13.763638368804546,13.260859439361818
47,0.0,14.862055553834086,14.360487551189681
48,0.0,13.90249255346877,13.402625655758579
49,0.0,15.825250778441085,15.319535307547177
50,0.0,15.80359076317827,15.302036118752937
